,date,pressure_msl,dp_diff_3h,dp_range_3h,dp_diff_6h,dp_range_6h,dp_diff_12h,dp_range_12h,risk_3h,risk_6h,risk_12h
131,2026-02-05 19:00:00+00:00,1009.3,2.599999999999909,1.7999999999999545,2.3999999999999773,3.0,-1.1000000000000227,3.7000000000000455,low,none,none
132,2026-02-05 20:00:00+00:00,1010.3,2.7999999999999545,1.8999999999999773,3.8999999999999773,4.0,0.2999999999999545,4.0,low,low,none
133,2026-02-05 21:00:00+00:00,1011.1,2.7000000000000455,1.8000000000000682,4.800000000000068,4.399999999999977,1.6000000000000227,4.800000000000068,low,low,none
134,2026-02-05 22:00:00+00:00,1011.8,2.5,1.5,5.099999999999909,4.2999999999999545,3.0,5.5,low,med,none
135,2026-02-05 23:00:00+00:00,1012.3,2.0,1.1999999999999318,4.7999999999999545,3.8999999999999773,4.199999999999932,6.0,low,low,low
136,2026-02-06 00:00:00+00:00,1012.8,1.6999999999999318,1.0,4.399999999999977,3.5,5.2999999999999545,6.5,none,low,low
137,2026-02-06 01:00:00+00:00,1013.3,1.5,1.0,4.0,3.0,6.399999999999977,7.0,none,low,med
138,2026-02-06 02:00:00+00:00,1013.7,1.400000000000091,0.900000000000091,3.400000000000091,2.6000000000000227,7.300000000000068,7.400000000000091,none,low,med
139,2026-02-06 03:00:00+00:00,1014.1,1.3000000000000682,0.8000000000000682,3.0,2.300000000000068,7.800000000000068,7.399999999999977,none,low,med
140,2026-02-06 04:00:00+00:00,1014.3,1.0,0.599999999999909,2.5,2.0,7.599999999999909,6.7999999999999545,none,none,med
141,2026-02-06 05:00:00+00:00,1014.5,0.7999999999999545,0.39999999999997726,2.2000000000000455,1.7000000000000455,7.0,6.100000000000023,none,none,med
142,2026-02-06 06:00:00+00:00,1014.8,0.6999999999999318,0.5,2.0,1.5,6.399999999999977,5.5,none,none,med
143,2026-02-06 07:00:00+00:00,1015.3,1.0,0.7999999999999545,2.0,1.599999999999909,6.0,5.0,none,none,med
144,2026-02-06 08:00:00+00:00,1015.9,1.3999999999999773,1.1000000000000227,2.199999999999932,1.7999999999999545,5.600000000000023,4.7999999999999545,none,none,low
145,2026-02-06 09:00:00+00:00,1016.4,1.6000000000000227,1.1000000000000227,2.2999999999999545,2.1000000000000227,5.2999999999999545,4.600000000000023,none,none,low
146,2026-02-06 10:00:00+00:00,1016.7,1.400000000000091,0.8000000000000682,2.400000000000091,2.2000000000000455,4.900000000000091,4.400000000000091,none,none,none
147,2026-02-06 11:00:00+00:00,1016.9,1.0,0.5,2.3999999999999773,2.1000000000000227,4.600000000000023,4.100000000000023,none,none,none
148,2026-02-06 12:00:00+00:00,1017.1,0.7000000000000455,0.39999999999997726,2.300000000000068,1.8000000000000682,4.300000000000068,3.800000000000068,none,none,none
149,2026-02-06 13:00:00+00:00,1017.3,0.599999999999909,0.39999999999997726,2.0,1.3999999999999773,4.0,3.599999999999909,none,none,none
150,2026-02-06 14:00:00+00:00,1017.4,0.5,0.2999999999999545,1.5,1.0,3.699999999999932,3.2999999999999545,none,none,none
